,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,Track 9,Track 10,Track 11,Track 12,Track 13,Track 14,Track 15,Track 16,Track 17,Track 18,Track 19,Track 20,Track21,Track 22,Track 23,Track 24,Track 25,SpecLabel,GenLabel
2310,2480000,1040000,283,0.00232,3E-05,0,0.0123,122000,1510,132,153,771,0.252,0.424,391,0.00321,0,0.418,0,0,222,159,0,4,80.6,0,0
2320,2350000,877000,0,0,1.64E-18,0,0.0186,118000,2250,63.4,147,0,0.0828,0,703,0.0059,0,0.599,0,0,82.6,114,0,4,114,0,0
2330,2070000,861000,0,0,1.83E-18,0,0.0148,104000,1560,164,109,0,0.272,0,438,0.00422,0,0.466,0,0.0438,0,80.1,0,4,0,0,0
2340,2270000,870000,0,0,1.79E-18,0,0.0142,122000,1750,124,35.7,0,0.13,0,831,0.00678,43.7,0.627,0,0.0136,0,103,0.359,4,3.71,0,1
2350,2470000,1040000,0,0,1.46E-18,0,0.0128,116000,1510,201,158,93.4,0.205,0.863,778,0.00665,0.154,0.585,0.0174,0,89.5,107,0.00132,4,19.1,0,1
2360,2680000,1330000,0,0,2.17E-18,0,0.0289,61200,1820,83.1,116,297,0.0644,0.596,1210,0.0193,138,0.44,0.835,0.0158,0,188,2.25,4,2.3,0,1
2370,2780000,1360000,0,0,1.37E-05,0,0.0251,87800,2260,158,136,319,0.11,0.616,1280,0.0144,59.7,0.533,0.672,0.0192,78.2,230,0.68,4,2.63,0,1
2380,4120000,1340000,2400,0.0202,3.82E-05,4,0.0178,116000,2110,344,0,994,0.372,0,581,0.00499,0,0.561,0,0,190,176,0,4,2.5,0,1
2390,2540000,1140000,406,0.00388,1.33E-05,0,0.0148,104000,1570,79.4,41.1,0,0.129,0,536,0.00511,37,0.407,0,0.037,341,120,0.354,4,2.68,0,1
2400,2440000,1150000,0,0,0,0,0.0116,94300,1110,147,11.7,1120,0.158,0.0381,785,0.00826,0,0.749,0,0.00717,148,53.6,0,4,32.4,0,1
2410,2730000,1300000,0,0,3.31E-18,0,0.0211,90000,1940,110,132,0,0.165,0,561,0.00619,0,0.741,0,0.0127,92.6,341,0,4,3.33,0,1
2420,3150000,1340000,181,0.0018,1.04E-05,1,0.0141,100000,1440,83.7,0,603,0.196,0,345,0.00343,0,0.576,0,0.0587,0,179,0,4,1.24,0,1
2430,2700000,1160000,0,0,1.24E-07,1,0.012,79400,966,121,0,0,0.24,0,382,0.00478,1.93,0,0,0.0852,55,65.5,0.0244,4,1.38,0,1
2440,2700000,1110000,215,0.0026,0,1,0.0132,82200,1100,107,29.7,639,0.171,0.151,520,0.00628,0,0.673,0,0.046,111,165,0,4,1.23,0,1
2450,3140000,1200000,0,0,2.07E-18,1,0.00856,92000,795,140,54,93.4,0.247,0.688,425,0.0046,0,0.922,0,0,202,166,0,4,14.6,0,1
2460,2980000,1210000,401,0.00487,6.68E-05,1,0.00776,81900,640,93,76.3,427,0.306,0.406,211,0.00257,0,0.278,0,0.00452,0,85.3,0,4,24,0,1
2470,2850000,1270000,395,0.00407,6.64E-05,1,0.00664,96800,647,167,71.5,384,0.194,0.417,693,0.00711,0,0.775,0,0,34,91.6,0,4,6.48,0,1
2480,3990000,1170000,0,0,0,3,0.0116,91300,1070,108,215,293,0.184,0.738,478,0.00521,0,0.0177,0,0,113,226,0,4,1.35,0,1
2490,2680000,1130000,0,0,2.17E-18,1,0.0113,91900,1050,94.4,43.6,0,0.239,0,301,0.00327,0,0.679,0,0.000825,156,133,0,4,5.46,0,1
2500,2760000,1290000,357,0.00396,1.84E-18,0,0.0168,89800,1530,128,63,0,0.159,0,679,0.0075,11.4,0,0,0,279,153,0.127,4,3.15,0,1
2510,2990000,1350000,100,0.00106,0,2,0.00951,94100,904,114,198,0,0.239,0,364,0.00386,0,0.541,0,0,0,114,0,4,6.49,0,1
2520,2900000,1250000,88.9,0.00105,1.44E-05,1,0.00853,84900,731,78.3,143,0,0.201,0,311,0.00364,24.9,0.565,0,0,123,165,0.294,4,3.53,0,1
2530,2510000,1180000,0,0,4.31E-06,0,0.0188,87900,1690,106,0,0,0.167,0,525,0.00594,0,0.681,0,0.00964,179,42.8,0,4,1.35,0,1
2540,2550000,1170000,165,0.00185,0,1,0.0175,89300,1590,129,60,163,0.274,0.589,343,0.00383,0,0.453,0,0.00193,264,118,0,4,0.864,0,1
2550,2570000,1210000,531,0.00609,0,0,0.0208,86700,1840,64.7,5.68,0,0.108,0,537,0.00616,0,0.869,0,0,97.4,164,0,4,1.17,0,1
2560,2520000,996000,0,0,0,1,0.0122,95400,1180,99.6,13,0,0.386,0,159,0.00166,28.7,0.531,0,0.561,163,73.2,0.301,9,1.63,0,1
2570,2460000,1220000,0,0,0,1,0.0241,67700,1670,152,41.6,0,0.323,0,319,0.00468,0,0.651,0,0.0295,0,176,0,4,0,0,1
2580,2380000,1060000,126,0.00143,2.09E-18,1,0.0146,88300,1310,155,135,0,0.284,0,390,0.0044,36.8,0.716,0,0,79.3,123,0.417,4,0,0,1
2590,2260000,981000,98.8,0.000982,2.36E-18,1,0.0126,101000,1280,124,198,150,0.631,0.838,72.4,0.00072,101,0.123,0.886,0.00633,227,161,0.999,4,0,0,1
2600,2450000,1180000,263,0.0039,2.12E-18,3,0.022,67200,1510,134,127,46.7,0.254,0.914,395,0.00585,26.9,0.987,0.87,0.198,0,158,0.4,4,0,0,1
2610,2270000,976000,476,0.0051,0,0,0.018,92900,1700,55.7,167,0,0.163,0,286,0.00307,0,0.962,0,0.256,56.1,120,0,4,1.14,0,1
2620,2430000,982000,0,0,0,1,0.0164,85900,1430,110,89,227,0.363,0.607,192,0.00223,0,0.25,0,0.0424,35,104,0,4,0.975,0,1
2630,2450000,1090000,0,0,1.34E-05,1,0.0159,94800,1540,79.1,0,344,0.219,0,282,0.00297,21.9,0.769,0.428,0,66.7,104,0.231,4,17.7,0,1
2640,2530000,1070000,0,0,4.03E-18,1,0.0194,124000,2450,106,122,0,0.254,0,311,0.0025,0,0.611,0,0.016,0,129,0,4,11.3,0,1
2650,2150000,1050000,0,0,4.47E-18,0,0.0164,101000,1680,132,0,375,0.22,0,470,0.00464,5.15,0,0.14,0.00451,189,115,0.0511,4,3.86,0,1
2660,2420000,1160000,941,0.0108,3.09E-05,1,0.0267,86600,2380,128,49.5,0,0.315,0,279,0.00321,0,0.38,0,0.0239,0,38.1,0,4,8.83,0,1
2670,2840000,1100000,692,0.00687,4.39E-18,1,0.0172,99900,1750,140,223,0,0.269,0,380,0.00379,0,0.483,0,0,13,205,0,4,38,0,1
2680,2450000,1150000,0,0,7.86E-05,1,0.0192,79600,1550,107,87.9,109,0.193,0.762,450,0.00563,18,0.575,0.662,0.00657,136,117,0.226,4,9.2,0,1
2690,2510000,1140000,321,0.00319,4.21E-18,2,0.0219,100000,2240,57.9,142,0,0.0817,0,650,0.00645,0,0.511,0,0.00411,48.1,90.9,0,4,7.06,0,1
2700,2870000,1340000,0,0,0,0,0.0184,104000,1940,126,0,184,0.165,0,637,0.00612,0,0,0,0.0328,416,158,0,4,32.3,0,1
2710,2050000,831000,0,0,0.000117,0,0.0212,128000,2780,78.7,264,0,0.0559,0,1330,0.0103,0,0.629,0,0,0,95.6,0,4,0,0,1
2720,1800000,751000,494,0.00621,4.76E-05,0,0.0196,78900,1580,124,168,166,0.355,0.802,226,0.00285,0,0.39,0,0,0,145,0,4,23.8,0,1
2730,1850000,729000,0,0,4.57E-18,0,0.0164,92100,1540,94.2,0,507,0.108,0,777,0.00837,0,0.749,0,0.00332,0,226,0,4,4.96,0,1
2740,5830000,811000,0,0,0.000111,3,0.0147,74200,1110,148,0,217,0.368,0,254,0.00342,0,1,0,0.143,125,66.9,0,4,0,0,1
2750,2480000,751000,471,0.00711,0,2,0.0158,65700,1050,69.1,135,481,0.141,0.53,422,0.00638,0,0.819,0,0.0583,227,76.9,0,4,1.36,0,1
2760,1650000,795000,0,0,0,0,0.0182,92900,1720,130,25.3,377,0.209,0.213,493,0.00527,0,0.987,0,0,148,86.2,0,4,1.16,0,1
2770,1900000,683000,0,0,5.75E-05,0,0.0109,67200,743,107,143,0,0.191,0,452,0.00668,21.4,0.348,0,0,0,38.1,0.319,4,0,0,1
2780,2540000,801000,0,0,3.77E-18,0,0.0136,95700,1320,90,102,0,0.189,0,386,0.00402,32.2,0.851,0,0.0173,160,127,0.336,4,0,0,1
2790,1640000,782000,0,0,0,0,0.0256,61700,1620,99.4,0,649,0.154,0,548,0.0088,73.2,0.339,0.583,0.068,195,284,1.19,4,1.63,0,1
2800,1850000,771000,137,0.00268,0,1,0.0239,51000,1250,53.4,128,0,0.118,0,399,0.00776,318,0.425,0,0.0683,111,151,6.19,4,1.38,0,1
2810,1860000,724000,0,0,0,0,0.0051,106000,544,96.5,76.1,0,0.213,0,357,0.00335,59.6,0.45,0,0.0091,0,160,0.561,4,1.27,0,1
2815,2130000,663000,0,0,0,3,0.0116,81100,949,58.9,42.5,538,0.151,0.245,330,0.00405,13,0.677,0.232,0,0,115,0.16,4,1.61,0,1
2830,2030000,824000,0,0,2.77E-18,2,0.011,93700,1040,129,97.2,929,0.367,0.301,223,0.00237,106,0.53,0.588,0,56.3,152,1.13,4,0,0,1
2840,1950000,663000,0,0,3.17E-18,0,0.00891,120000,1080,104,57,0,0.254,0,304,0.00252,92,0.518,0,0,281,127,0.765,4,0,0,1
2850,2010000,724000,0,0,2.82E-18,0,0.0106,98000,1050,103,0,0,0.126,0,719,0.00728,0,0.871,0,0,177,130,0,4,26.2,0,1
2860,1910000,777000,2.56E-11,3.22E-16,2.96E-18,0,0.015,79500,1210,75.7,268,775,0.158,0.588,404,0.00505,1.54,0.759,0.0245,0.245,178,196,0.0193,4,0,0,1
2870,2070000,767000,0,0,2.88E-18,1,0.0125,90100,1140,140,107,225,0.209,0.663,530,0.00585,60.3,0.644,0.773,0.0982,0,166,0.669,4,0,0,1
2880,2100000,746000,0,0,3.03E-18,2,0.0119,82700,1000,70.6,126,0,0.158,0,378,0.00455,0,0.628,0,0,395,69.7,0,4,0,0,1
2890,2470000,897000,0,0,3.26E-18,0,0.0134,100000,1370,109,140,483,0.123,0.546,780,0.00772,13.8,0.684,0.268,0,0,95.7,0.138,4,0,0,1
2900,2090000,701000,26.8,0.000242,3.23E-18,0,0.0114,111000,1270,62.3,0,64.9,0.132,0,411,0.00369,81.3,0.51,0.941,0,0,130,0.733,4,20.1,0,1
2910,2150000,763000,0,0,0,1,0.0128,101000,1310,87.2,0,0,0.125,0,610,0.00598,68.8,0.492,0,0.0138,0,73.1,0.679,4,0,0,0
2920,2610000,920000,0,0,3.43E-18,1,0.02,100000,2040,85.8,0,0,0.112,0,678,0.00673,109,0.429,0,0.171,299,80,1.09,4,7.54,0,0
2925,2760000,1030000,0,0,2.03E-18,1,0.0166,142000,2390,19.1,228,0,0.0291,0,637,0.00448,28.1,0.476,0,0,13.2,125,0.198,4,4.85,0,0
2930,2590000,993000,0,0,3.58E-18,0,0.0213,107000,2320,29.3,29.4,1560,0.0255,0.0733,1120,0.0104,0,0.485,0,0,198,89.3,0,4,8.57,0,0
2935,2240000,906000,0,0,3.6E-18,0,0.022,95000,2130,104,27.7,0,0.132,0,682,0.00713,0,0.781,0,0,0,178,0,4,3.53,0,0
2940,2860000,1310000,492,0.00483,3.26E-18,0,0.0251,102000,2610,108,126,0,0.125,0,758,0.00741,66.4,0.273,0,0,359,158,0.654,4,3.02,0,0
2945,2960000,1200000,2080,0.018,0,0,0.0205,114000,2380,79.8,0,0,0.0629,0,1190,0.0104,123,0.478,0,0,326,109,1.08,4,1.26,0,0
2950,2190000,917000,186,0.00166,0,0,0.0143,112000,1630,137,44.4,405,0.226,0.316,471,0.00418,0,0.997,0,0.118,0,180,0,4,1.18,0,0
2955,3530000,1000000,21,0.000329,0,4,0.0158,63800,1020,128,72.4,135,0.204,0.694,499,0.00776,0,0.975,0,0.00509,0,105,0,10,1.12,0,0
2960,3280000,1010000,0,0,0,4,0.0118,93600,1110,118,138,65.9,0.386,0.899,188,0.00201,0,0.53,0,0,810,210,0,4,1.29,0,0
2965,3110000,1110000,0,0,0,1,0.0174,86600,1530,119,0,0,0.276,0,313,0.0036,43,0.549,0,0.059,56.3,120,0.496,4,1.1,0,0
2970,2790000,1070000,1070,0.00976,0,1,0.0196,109000,2170,57.7,112,0,0.108,0,478,0.00439,0,0.481,0,0.0187,0,127,0,4,1.27,0,0
2975,2860000,1120000,20.8,0.00017,0,2,0.0234,122000,2930,177,70.7,0,0.209,0,670,0.00546,0,0.75,0,0.062,208,227,0,4,1.14,0,0
2980,2700000,959000,36,0.000379,8.18E-06,3,0.0287,94800,2800,91.2,0,0,0.121,0,664,0.00695,0,0.521,0,0.0548,112,148,0,4,0,0,0
2985,2830000,939000,0,0,6.76E-18,3,0.018,115000,2110,105,401,1190,0.213,0.59,388,0.00337,0,0.366,0,0.0437,285,138,0,4,19.1,0,0
2990,3060000,996000,0,0,6.97E-18,4,0.0159,94800,1530,62.4,90,0,0.155,0,340,0.00358,0,0,0,0,124,278,0,4,146,0,0
2995,2770000,1010000,0,0,6.36E-18,1,0.0221,127000,2870,134,260,0,0.33,0,273,0.00215,0,0.566,0,0,0,147,0,4,6.84,0,0
3000,2460000,918000,211,0.00207,6.76E-18,1,0.016,102000,1650,136,0,0,0.247,0,414,0.00406,0,0.924,0,0.0408,59.4,186,0,4,0,0,0
3005,2490000,853000,0,0,0,2,0.0212,107000,2320,150,0,0,0.549,0,123,0.00115,38.6,0.338,0,0,0,174,0.361,4,1.34,0,0
3010,4200000,954000,173,0.00175,0,2,0.0197,99000,1990,108,71.9,0,0.283,0,273,0.00275,131,0.679,0,0,0,159,1.32,4,1.32,0,0
3015,2460000,967000,0,0,3.31E-05,0,0.0193,124000,2440,120,0,529,0.368,0,206,0.00166,0,0,0,0.0118,393,175,0,4,1.43,0,0
3020,3840000,1040000,0,0,0,0,0.0145,126000,1860,160,457,333,0.318,0.856,343,0.00271,12.5,0.611,0.339,0.0107,321,176,0.0991,4,1.35,0,0
3025,2620000,881000,0,0,0,1,0.0215,117000,2580,128,188,1010,0.215,0.446,467,0.00396,0,0.988,0,0,162,202,0,4,1.05,0,0
3030,2390000,855000,0,0,0,0,0.0181,110000,2030,141,94.2,0,0.209,0,534,0.00483,0,0,0,0,0,162,0,4,1.15,0,0
3035,2650000,877000,0,0,6.77E-18,0,0.0205,120000,2500,14.1,87.6,757,0.0606,0.334,218,0.00182,0,0.62,0,0.0107,187,212,0,4,14.9,0,0
3040,2150000,885000,0,0,0,0,0.016,101000,1650,108,50.3,869,0.201,0.201,431,0.00424,0,0,0,0.0124,147,49.3,0,4,1.35,0,0
3045,8030000,929000,26900,0.198,3.44E-05,5,0.0149,109000,1660,137,57.9,1920,0.153,0.116,759,0.00689,0,0.753,0,0,0,199,0,4,17.9,0,1
3050,15800000,1200000,46300,0.302,7E-05,5,0.027,107000,2970,147,117,0,0.215,0,536,0.00497,15.9,0.71,0,0,516,292,0.148,4,3.18,0,1
3055,10500000,1090000,47400,0.303,4.15E-05,5,0.0232,109000,2580,147,73.1,0,0.339,0,285,0.00262,0,0.756,0,0,0,275,0,4,3.54,0,1
3060,2990000,1050000,1190,0.0107,2.24E-18,0,0.0235,110000,2640,83.6,97.4,0,0.19,0,357,0.00324,48.8,0.817,0,0,72.6,276,0.444,4,0,0,1
3065,9850000,944000,47700,0.358,3.26E-05,5,0.0256,85600,2250,147,0,0,0.128,0,1000,0.0116,0,0.999,0,0,615,219,0,4,3.99,0,1
3070,2550000,992000,599,0.00452,2.37E-05,0,0.0157,132000,2100,28,537,906,0.0253,0.724,1080,0.00812,18.7,0.582,0.226,0.089,316,163,0.142,4,8.4,0,1
3075,14500000,1270000,57100,0.33,0.000192,5,0.0265,116000,3160,166,149,233,0.179,0.74,763,0.00653,33.2,0.49,0.669,0,639,374,0.286,4,3.63,0,1
3080,9260000,1150000,49700,0.335,3.79E-05,4,0.0267,98700,2710,201,264,0,0.316,0,435,0.00438,0,0.283,0,0,510,400,0,4,4.34,0,1
3085,7180000,1140000,25800,0.183,0.000128,5,0.0193,116000,2270,176,149,0,0.207,0,675,0.00581,0,0.998,0,0.0679,309,287,0,4,3.62,0,1
3090,5580000,1010000,30800,0.21,4.92E-06,3,0.0226,116000,2670,138,128,0,0.209,0,522,0.00449,47.6,0.564,0,0.0391,8.24,250,0.411,4,7.37,0,1
3095,3230000,1090000,821,0.00616,0,2,0.0136,133000,1830,207,87.7,0,0.27,0,559,0.0042,0,0.665,0,0,34.1,207,0,4,6.3,0,1
3100,2750000,971000,0,0,4.62E-18,0,0.016,123000,1990,150,48.6,0,0.424,0,204,0.00166,51.7,0.493,0,0.0591,110,261,0.421,4,7.49,0,1
3105,2270000,894000,0,0,4.92E-18,0,0.011,122000,1350,222,6.21,0,0.379,0,364,0.00299,0,0.677,0,0,154,162,0,4,8.83,0,1
3110,3970000,886000,0,0,5.63E-18,1,0.00997,115000,1160,93.8,0,0,0.199,0,378,0.00328,114,1,0,0.303,0,254,0.991,4,0,0,1
3115,2540000,900000,0,0,5.75E-18,0,0.0107,140000,1520,164,109,485,0.332,0.503,331,0.00236,23.2,0,0.41,0.00311,204,183,0.166,4,0,0,1
3125,3050000,1150000,519,0.00314,2.14E-18,0,0.0111,165000,1850,215,197,0,0.323,0,452,0.00274,0,0.491,0,0,674,185,0,4,5.03,0,1
3130,14200000,1150000,59200,0.339,4.41E-05,5,0.0248,116000,2940,150,0,0,0.298,0,353,0.00304,0,0.389,0,0,589,289,0,4,4.62,0,1
3135,3160000,1030000,1350,0.00949,7.56E-18,3,0.00922,141000,1310,156,69.5,0,0.215,0,569,0.00404,146,1,0,0,0,262,1.04,4,183,0,1
3140,2670000,886000,370,0.00297,7.64E-18,0,0.0164,124000,2080,157,0,0,0.587,0,111,0.000888,0,0,0,0.00807,244,173,0,4,0,0,1
3145,13200000,1040000,60400,0.38,2.48E-05,5,0.0231,98500,2330,94,0,0,0.15,0,531,0.00536,0,0.881,0,0,851,354,0,4,9.05,0,1
3150,3730000,1000000,1430,0.0118,2.55E-18,0,0.0152,119000,1840,189,70.1,422,0.838,0.43,36.4,0.000304,0,0.09,0,0.0346,0,275,0,4,0,0,1
3155,2460000,947000,445,0.00384,2.22E-18,0,0.0106,116000,1230,157,47,640,0.243,0.25,489,0.00421,13.7,0.992,0.241,0.0783,282,214,0.119,4,0,0,1
3160,2770000,891000,0,0,3.71E-18,1,0.0127,111000,1430,215,237,0,0.366,0,372,0.00335,0,0.628,0,0.0821,164,237,0,4,3.94,0,1
3165,2720000,977000,0,0,3.83E-18,0,0.0132,112000,1510,122,79.5,0,0.296,0,291,0.00259,0,0.476,0,0.0273,0,312,0,4,0,0,1
3170,2830000,937000,85.4,0.00054,8.48E-05,0,0.00907,158000,1450,125,0,0,0.193,0,523,0.0033,0,1,0,0.162,0,259,0,4,0,0,1
3175,3020000,1050000,0,0,7.84E-18,2,0.0118,151000,1800,26,9.5,0,0.0316,0,798,0.00528,80.8,0.717,0,0,37.8,361,0.537,4,72.6,0,1
3180,2600000,845000,584,0.00491,8.34E-18,1,0.0138,118000,1650,80.6,231,1430,0.83,0.426,16.5,0.000139,209,0,0.687,0,650,205,1.76,4,21.4,0,1
3185,3220000,912000,0,0,7.95E-18,3,0.0149,113000,1700,123,366,595,0.496,0.738,125,0.00111,35.6,1,0.474,0.0381,0,204,0.317,4,0,0,1
3190,12400000,1030000,59600,0.384,8.83E-05,5,0.0215,95700,2100,165,111,653,0.431,0.438,218,0.00227,44,0,0.504,0,0,190,0.46,4,0,0,1
3195,3060000,869000,220,0.00151,7.64E-18,0,0.013,146000,1920,142,161,2060,0.291,0.265,347,0.00237,0,0.729,0,0,378,197,0,4,8.68,0,1
3200,2800000,948000,775,0.00695,0,2,0.0144,111000,1620,176,37.6,46.8,0.498,0.788,177,0.00159,0,0.402,0,0.0094,0,226,0,4,45.1,0,1
3205,3100000,1130000,0,0,8E-18,0,0.0111,144000,1610,136,0,995,0.235,0,441,0.00306,79.3,0,0.548,0,320,216,0.551,4,8.23,0,1
3210,3140000,1070000,0,0,3.63E-18,0,0.0127,188000,2420,103,263,1200,0.137,0.504,648,0.00344,73.1,0.973,0.481,0,164,302,0.389,4,5.19,0,1
3215,2700000,1060000,205,0.00158,3.65E-18,0,0.0148,130000,1950,113,115,0,0.481,0,122,0.000939,17.6,0.798,0,0.0749,36.9,119,0.136,4,0,0,1
3220,2690000,1000000,0,0,4.01E-18,0,0.011,174000,1930,39.3,77.1,0,0.0761,0,477,0.00274,31.3,1,0,0,411,167,0.18,4,0,0,1
3225,2510000,939000,0,0,3.92E-18,0,0.0149,143000,2170,74.2,269,0,0.868,0,11.3,7.86E-05,0,0.0776,0,0,516,136,0,4,0,0,1
3230,2340000,907000,1040,0.00758,3.8E-18,0,0.0112,136000,1540,234,0,781,0.761,0,73.7,0.000541,39.4,0.139,0.437,0,0,141,0.289,4,0,0,1
3235,2560000,909000,0,0,4.46E-18,0,0.0103,130000,1350,123,113,0,0.238,0,394,0.00302,10.7,0,0,0.0287,29.2,174,0.0826,4,0,0,1
3240,2600000,917000,0,0,8.37E-18,0,0.011,127000,1420,124,199,0,0.878,0,17.2,0.000135,79.5,0.14,0,0,139,188,0.624,4,0,0,1
3245,2790000,982000,344,0.00285,7.13E-18,1,0.0138,121000,1690,153,239,0,0.189,0,654,0.00539,0,1,0,0,137,204,0,4,0,0,1
3250,3140000,984000,309,0.00223,3.85E-18,4,0.0171,138000,2400,157,126,0,0.252,0,467,0.00336,101,1,0,0,436,199,0.731,4,69.8,0,1
3255,2640000,987000,0,0,0,0,0.0161,132000,2150,164,95,0,0.337,0,322,0.00244,0,1,0,0,323,197,0,4,0,0,1
3260,2680000,984000,0,0,3.68E-18,1,0.0107,141000,1520,169,8.15,0,0.661,0,87,0.000616,0,0.2,0,0.086,28.1,173,0,4,51.9,0,1
3265,2590000,892000,0,0,7.61E-18,0,0.0157,201000,3210,161,92.2,0,0.313,0,354,0.00176,20.7,0.846,0,0.0184,0,66.6,0.103,4,0,1,1
3270,11300000,910000,64800,0.346,5.15E-05,5,0.0154,123000,1920,137,2.5,0,0.264,0,383,0.00311,94.1,0,0,0.116,479,208,0.767,4,8.2,0,1
3275,2850000,912000,14.8,0.000102,8.37E-18,0,0.0142,145000,2080,101,69.9,0,0.19,0,429,0.00296,0,1,0,0,0,63.5,0,4,0,0,1
3280,2600000,902000,828,0.00545,8.11E-18,0,0.0161,151000,2480,203,55.8,0,0.344,0,388,0.00256,47.3,1,0,0,64.9,168,0.313,4,0,0,1
3285,14300000,984000,76600,0.315,0.000177,5,0.0176,167000,2980,95.3,327,93.9,0.0746,0.944,1180,0.00705,0,0.726,0,0,482,177,0,4,3.59,0,1
3290,2980000,1060000,0,0,7.02E-18,0,0.0173,130000,2290,138,62.9,2970,0.226,0.0925,470,0.0036,0,0.611,0,0.0386,210,241,0,4,7.78,0,1
3295,3100000,995000,0,0,7.46E-18,0,0.014,203000,2880,77.8,248,0,0.165,0,395,0.00194,0,0.602,0,0,669,332,0,4,5.12,0,1
3300,2390000,915000,0,0,6.81E-18,0,0.0105,160000,1700,233,175,758,0.388,0.526,367,0.00229,0,0.491,0,0,425,137,0,4,0,0,1
3305,2870000,972000,0,0,7.05E-18,0,0.0144,155000,2270,157,188,0,0.208,0,595,0.00382,0,1,0,0,0,144,0,4,62.1,0,1
3310,3070000,882000,1610,0.00923,7.48E-18,0,0.0134,173000,2350,240,0,0,0.294,0,576,0.00332,0,0.783,0,0,0,182,0,4,6.9,0,1
3315,3290000,1050000,0,0,3.23E-18,1,0.0141,156000,2230,44.6,80.8,1140,0.0994,0.256,404,0.00258,39.6,0.767,0.363,0,48.8,217,0.254,4,0,0,1
